"36057","Bullville Fire Department","2891 Route 17K",,"Bullville","NY","10915",,,"PO Box 108","Bullville","NY","10915-0108","845-361-3939","845-361-5008","ORANGE                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","40","0","2","0","No"
"49002","Burdett Fire Department","3830 Willow ST","PO Box 238","Burdett","NY","14818","3830 Willow ST","PO Box 238","","Burdett","NY","14818","607-546-2266","607-546-4466","SCHUYLER                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","35","0","0","12",
"17004","Burke Volunteer Fire Department, Inc.","1041 CO RT 23",,"Burke","NY","12917-0040",,,"PO Box 13","Burke","NY","12917-0040","518-483-0804","518-483-0804","FRANKLIN                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","32","0","0","18",
"46004","Burnt Hills Fire Department","811 Saratoga RD",,"Burnt Hills","NY","12027",,,"PO Box 315","Burnt Hills","NY","12027-0315","518-399-8912","518-399-3318","SARATOGA                 ","Volunteer","Local (includes career, combination, and volunteer)","https://burnthillsfd.com/","2","0","50","0","0","0","No"
"29003","Burtonsville Volunteer Fire Department, Inc.","2196 Burtonsville RD",,"Esperance","NY","12066","2196 Burtonsville RD",,"","Esperance","NY","12066","518-875-6228","518-875-6228","MONTGOMERY               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","21","0","0","14",
"28005","Bushnell's Basin Fire Department","661 Kreag RD",,"Pittsford","NY","14534","661 Kreag RD",,"","Pittsford","NY","14534-3716","585-248-5606","585-248-8616","MONROE                   ","Volunteer","Local (includes career, combination, and volunteer)","https://www.bushnellsbasinfd.org/","2","0","73","0","0","0","Yes"
"42005","Buskirk Volunteer Fire Department","2217 Buskirk West Hoosick RD",,"Buskirk","NY","12028-1714","2217 Buskirk  West Hoosick RD",,"","Buskirk","NY","12028-1714","518-686-9966",,"RENSSELAER               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","19","0","0","1",
"07004","Busti Fire Department","886 Mill RD",,"Jamestown","NY","14701","886 Mill RD",,"","Jamestown","NY","14701","716-487-1271","716-487-0655","CHAUTAUQUA               ","Volunteer","Contract fire department","https://www.bustifire.com","1","0","0","0","0","15",
"19007","Byron Fire Department #1, Inc.","6357 Townline RD",,"Byron","NY","14422",,,"PO Box 210","Byron","NY","14422-0210","585-548-2206",,"GENESEE                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","45","0","0","35","Yes"
"10005","Cadyville Volunteer Fire Department","2122 State RTE 3","PO Box 214","Cadyville","NY","12918-0214","2122 State RTE 3",,"PO Box 214","Cadyville","NY","12918-0214","518-293-8326","518-293-8326","CLINTON                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","40","0","0","1",
"20004","Cairo Fire District","PO Box 566",,"Cairo","NY","12413-0566",,,"PO Box 566","Cairo","NY","12413-0566","518-622-3112",,"GREENE                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","30","0","3","5","No"
"26002","Caledonia Fire District","3089 Main ST","PO Box 149","Caledonia","NY","14423-0149","3089 Main ST",,"PO Box 149","Caledonia","NY","14423-0149","585-538-6130","585-538-6213","LIVINGSTON               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","45","0","0","30",
"53003","Callicoon Volunteer Fire Department Inc.","9305 State Route 97","PO Box 806","Callicoon","NY","12723",,,"PO Box 806","Callicoon","NY","12723-0806","845-887-4233",,"SULLIVAN                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","20","0","0","0","No"
"32004","Cambria Volunteer Fire Company, Inc.","4631 Cambria Wilson RD",,"Lockport","NY","14094","4631 Cambria Wilson RD",,"","Lockport","NY","14094-9796","716-434-8948","716-434-3468","NIAGARA                  ","Mostly volunteer","Local (includes career, combination, and volunteer)","https://www.cambriavolunteerfire.com/","2","50","50","0","10","15","Yes"
"58002","Cambridge Fire Department","11 Main ST W",,"Cambridge","NY","12816",,,"PO Box 554","Cambridge","NY","12816-0554","518-677-3048","518-677-2936","WASHINGTON               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","38","0","0","0","Yes"
"33004","Camden Volunteer Fire Department","14 Church ST",,"Camden","NY","13316","14 Church ST",,"","Camden","NY","13316","315-245-0560",,"ONEIDA                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","60","0","0","0",
"51008","Cameron Volunteer Fire Department, Inc.","4082 Depot ST",,"Cameron","NY","14819","4082 Depot ST",,"","Cameron","NY","14819","607-695-2417","607-776-1180","STEUBEN                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","20","0","0","5",
"34007","Camillus Volunteer Fire Department, Inc.","5801 Newport RD",,"Camillus","NY","13031","5801 Newport RD",,"","Camillus","NY","13031-8620","315-672-9207","315-672-3242","ONONDAGA                 ","Volunteer","Local (includes career, combination, and volunteer)","https://www.camillusfd.com/","1","0","45","0","0","15","Yes"
"27741","Camp Georgetown Fire Response Town","Camp Georgetown Correctional","PO Box 48","Georgetown","NY","13072","Camp Georgetown Correctional","PO Box 48","","Georgetown","NY","13072","315-837-4446",,"MADISON                  ","Volunteer","State government",,"1","0","5","0","0","4",
"09741","Camp Pharsalia Fire Department","396 Center RD",,"South Plymouth","NY","13844","396 Center RD",,"","South Plymouth","NY","13844","607-334-2264","607-334-6199","CHENANGO                 ","Volunteer","State government",,"1","0","19","0","0","0",
"51009","Campbell Fire Department","4795 Church ST","PO Box 266","Campbell","NY","14821-0266","4795 Church ST","PO Box 266","","Campbell","NY","14821-0266","607-527-8051",,"STEUBEN                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","30","0","0","5",
"54003","Campville Fire Department","6153 State Route 17C",,"Endicott","NY","13760","6153 State Route 17C",,"","Endicott","NY","13760-7626","607-748-9315",,"TIOGA                    ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","52","0","5","0","No"
"11003","Canaan Protective Fire Company","2126 RTE 295",,"Canaan","NY","12029",,,"PO Box 207","Canaan","NY","12029-0207","518-781-4787","518-781-0288","COLUMBIA                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","30","0","0","10","Yes"
"29004","Canajoharie Volunteer Fire Department","75 Erie BLVD",,"Canajoharie","NY","13317",,,"PO Box 28","Canajoharie","NY","13317-0028","518-673-3812","518-673-5517","MONTGOMERY               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","45","0","0","0","No"
"35002","Canandaigua Fire Rescue","335 S Main ST",,"Canandaigua","NY","14424","335 S Main ST",,"","Canandaigua","NY","14424-2118","585-396-5050","585-394-2706","NEW YORK                 ","Mostly career","Local (includes career, combination, and volunteer)","https://www.canandaiguanewyork.gov/","2","10","4","0","0","2","Yes"
"02011","Canaseraga Fire Department","10 Main ST",,"Canaseraga","NY","14822",,,"PO Box 322","Canaseraga","NY","14822-0322","607-545-6221","607-545-6221","ALLEGANY                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","62","0","0","0","Yes"
"27003","Canastota Fire Department","127 E Center ST","PO Box 81","Canastota","NY","13032","127 E Center ST","PO Box 81","","Canastota","NY","13032","315-697-3341","315-697-5514","MADISON                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","80","0","0","12",
"54004","Candor Fire Department","74 Owego RD",,"Candor","NY","13743",,,"PO Box 142","Candor","NY","13743-0142","607-659-5600",,"TIOGA                    ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","45","0","0","0","Yes"
"51010","Canisteo Fire Department","35 Main ST",,"Canisteo","NY","14823-1125","35 Main ST",,"","Canisteo","NY","14823-1125","607-698-2806","607-698-9309","STEUBEN                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","46","0","0","0",
"50002","Canoga Volunteer Fire Department","3576 Route 89",,"Seneca Falls","NY","13148","3576 Route 89 RT",,"","Seneca Falls","NY","13148","315-549-2539",,"SENECA                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","22","0","0","30",
"45004","Canton Fire Department","77 Riverside DR",,"Canton","NY","13617","77 Riverside DR",,"","Canton","NY","13617-1022","315-386-4613","315-379-1360","SAINT LAWRENCE           ","Volunteer","Local (includes career, combination, and volunteer)","https://www.cantonfirerescue.com","1","0","65","0","0","15","Yes"
"23010","Cape Vincent Fire Department","241 E Broadway",,"Cape Vincent","NY","13618",,,"PO Box 609","Cape Vincent","NY","13618-0609","315-654-2004","315-654-2004","JEFFERSON                ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","55","0","0","0","Yes"
"30008","Carle Place Fire Department","460 Broadway","PO Box 22","Carle Place","NY","11514-0022","460  Broadway",,"PO Box 22","Carle Place","NY","11514-0022","516-334-8888","516-334-0203","NASSAU                   ","Volunteer","Local (includes career, combination, and volunteer)","https://www.carleplacefd.org","1","0","75","0","2","0",
"48002","Carlisle Volunteer Fire Department","State RT 20","Drawer B","Carlisle","NY","12031","State RT 20","Drawer B","","Carlisle","NY","12031","518-234-2134",,"SCHOHARIE                ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","50","0","0","0",
"47003","Carman Volunteer Fire Department","2435 Hamburg ST",,"Schenectady","NY","12303","2435 Hamburg ST",,"","Schenectady","NY","12303-3083","518-355-6425","518-356-3585","SCHENECTADY              ","Volunteer","Local (includes career, combination, and volunteer)","https://www.carmanfire.org/","1","0","52","0","1","0","No"
"40002","Carmel Fire Department","94 Gleneida AVE",,"Carmel","NY","10512-1231","94 Gleneida AVE",,"","Carmel","NY","10512-1231","845-225-5100","845-225-2252","PUTNAM                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","85","0","0","0",
"18003","Caroga Lake Volunteer Fire Company","1785 ST HWY 10","PO Box 536","Caroga Lake","NY","12032-0536","1785 ST HWY 10",,"PO Box 536","Caroga Lake","NY","12032-0536","518-835-4137",,"FULTON                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","55","0","0","0",
"23011","Carthage Volunteer Fire Department","685 S James ST",,"Carthage","NY","13619-1521","685 S James ST",,"","Carthage","NY","13619-1521","315-493-2346","315-493-3441","JEFFERSON                ","Mostly volunteer","Local (includes career, combination, and volunteer)",,"1","3","25","0","0","13","Yes"
"07005","Cassadaga Volunteer Fire Department","22 Mill ST",,"Cassadaga","NY","14718",,,"PO Box 226","Cassadaga","NY","14718-0226","716-595-3131",,"CHAUTAUQUA               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","52","0","0","13","Yes"
"33005","Cassville Fire District","1717 State Route 8",,"Cassville","NY","13318-1509","1717 State Route 8",,"","Cassville","NY","13318-1509","315-839-5267",,"ONEIDA                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","20","0","0","0",
"61005","Castile Fire Department","37 N Main ST",,"Castile","NY","14427",,,"PO Box 98","Castile","NY","14427-0098","585-493-2850","585-493-2850","WYOMING                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","28","0","0","0","Yes"
"04004","Castle Creek Fire Company","1096 Castle Creek RD","PO Box 87","Castle Creek","NY","13744-0087","1096 Castle Creek RD",,"PO Box 87","Castle Creek","NY","13744-0087","607-648-8061","607-648-8061","BROOME                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","14","0","0","0",
"14331","Castle Point VA Hospital Fire Department","41 Castle Point RD","PO Box 56","Castle Point","NY","12511-0056",,,"PO Box 56","Castle Point","NY","12511-0056","845-838-5200",,"DUTCHESS                 ","Career","Federal government (Executive branch)",,"1","15","0","0","0","0",
"42006","Castleton Fire Department","11 Green AVE",,"Castleton on Hudson","NY","12033-1536","11 Green AVE",,"","Castleton on Hudson","NY","12033","518-732-4342","518-732-4560","RENSSELAER               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","20","0","0","5",
"25002","Castorland Fire Company","Main ST","PO Box 37","Castorland","NY","13620","Main ST",,"PO Box 37","Castorland","NY","13620","315-376-6212",,"LEWIS                    ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","35","0","0","4",
"06004","Cato Fire Department","PO Box 252",,"Cato","NY","13033",,,"PO Box 252","Cato","NY","13033-0252","315-626-2660",,"CAYUGA                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","45","0","0","10","Yes"
"51011","Caton Volunteer Fire Company, Inc.","1118 Caton RD",,"Corning","NY","14830","1118 Caton RD",,"","Corning","NY","14830-9529","607-524-6621","607-524-6621","STEUBEN                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","39","0","0","20","Yes"
"20003","Catskill Fire Department","1 Central AVE",,"Catskill","NY","12414-1746","422 Main ST",,"","Catskill","NY","12414-1303","518-943-3830","518-943-2520","GREENE                   ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","1","0","0","60",
"15361","Cattaraugus Indian Reservation Volunteer Fire Department","12879 Route 438",,"Irving","NY","14070-9330","12879 Route 438",,"","Irving","NY","14070","716-532-9794","716-532-1510","ERIE                     ","Volunteer","Other",,"2","0","40","0","0","0",
"38004","Caughdenoy Volunteer Fire Department","48 Prospect ST",,"Central Square","NY","13036","48 Prospect ST",,"","Central Square","NY","13036","315-668-3551","315-668-7990","OSWEGO                   ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","37","0","0","0",
"06005","Cayuga Fire Department","6233 Court ST",,"Cayuga","NY","13034",,,"PO Box 315","Cayuga","NY","13034-0315","315-252-9090","315-255-6893","CAYUGA                   ","Volunteer","Local (includes career, combination, and volunteer)","https://www.cayugafd.com/","1","0","34","0","0","0","No"
"55002","Cayuga Heights Fire Department","194 Pleasant Grove RD",,"Ithaca","NY","14850-2660","194 Pleasant Grove RD",,"","Ithaca","NY","14850-2660","607-266-7454","607-266-7454","TOMPKINS                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","50","0","0","5",
"27004","Cazenovia Fire Department","Albany ST","PO Box 304","Cazenovia","NY","13035","Albany ST",,"PO Box 304","Cazenovia","NY","13035","315-655-2834",,"MADISON                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","64","0","0","0",
"22002","Cedarville Fire Department","960 State Route 51",,"Ilion","NY","13357","960 State Route 51",,"","Ilion","NY","13357-3908","315-822-5377","315-822-0070","HERKIMER                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","43","0","0","0","Yes"
"07006","Celoron Hose Company Station 1","92 Dunham AVE","PO Box 328","Celoron","NY","14720-0328",,,"PO Box 328","Celoron","NY","14720-0328","716-488-1788","716-488-1787","CHAUTAUQUA               ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","30","0","0","0",
"42007","Center Brunswick Volunteer Fire Company, Inc.","1045 Hoosick RD",,"Troy","NY","12180-8953","1045 Hoosick RD",,"","Troy","NY","12180-8953","518-279-3878","518-279-3980","RENSSELAER               ","Volunteer","Local (includes career, combination, and volunteer)","https://www.centerbrunswickfire.com","1","0","30","0","0","6","Yes"
"52014","Center Moriches Fire Department","301 Main ST",,"Center Moriches","NY","11934","301 Main ST",,"","Center Moriches","NY","11934","631-878-0117","631-874-8625","SUFFOLK                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","96","0","0","0",
"52013","Centereach Fire Department","9 S Washington AVE",,"Centereach","NY","11720-4039","9 S Washington AVE",,"","Centereach","NY","11720-4039","631-588-8652","631-588-1517","SUFFOLK                  ","Volunteer","Local (includes career, combination, and volunteer)","https://www.centereachfd.org/","3","0","200","0","20","35",
"52015","Centerport Fire Department","9 Park CIR",,"Centerport","NY","11721-1630","9 Park CIR",,"","Centerport","NY","11721-1630","631-261-5916","631-261-2436","SUFFOLK                  ","Volunteer","Local (includes career, combination, and volunteer)","https://centerportfd.org","2","0","90","0","0","0",
"56005","Centerville Fire District","RT 212",,"Saugerties","NY","12477",,,"PO Box 84","Saugerties","NY","12477","845-247-9533",,"ULSTER                   ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","80","0","2","0",
"48003","Central Bridge Fire Department","137 S Main ST","PO Box 294","Central Bridge","NY","12035-0294","137 S Main ST",,"PO Box 294","Central Bridge","NY","12035-0294","518-868-4641","518-868-4641","SCHOHARIE                ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","45","0","0","0",
"52016","Central Islip Fire Department","97 Carleton AVE",,"Central Islip","NY","11722-3617","97 Carleton AVE",,"","Central Islip","NY","11722-3617","631-234-9145","631-234-6898","SUFFOLK                  ","Volunteer","Local (includes career, combination, and volunteer)","https://www.centralislipfd.com","3","0","180","0","32","8","No"
"44002","Central Nyack Fire Department","43 Waldron AVE",,"Central Nyack","NY","10960",,,"PO Box 262","West Nyack","NY","10994-0262","845-358-0678","845-358-2561","ROCKLAND                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","23","0","0","1","No"
"38005","Central Square Volunteer Fire Company","687 US RT 11","PO Box 92","Central Square","NY","13036-0092","687 US RT 11",,"PO Box 92","Central Square","NY","13036-0092","315-668-6555","315-668-6516","OSWEGO                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","40","0","0","15",
"15058","Chaffee-Sardinia Fire Company","13670 Briggs ST",,"Chaffee","NY","14030",,,"PO Box 203","Chaffee","NY","14030-0203","716-496-5150","716-496-2004","ERIE                     ","Volunteer","Local (includes career, combination, and volunteer)","https://www.chaffeefire.org/","3","0","55","0","0","0","Yes"
"23012","Champion Volunteer Fire Company, Inc.","20220 County RTE 47",,"Carthage","NY","13619-8614","20220 County RTE 47",,"","Carthage","NY","13619-8614","315-493-2099","315-493-2099","JEFFERSON                ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","25","0","0","0",
"10006","Champlain Fire Department","162 Elm ST","PO Box 489","Champlain","NY","12919-0489","162 Elm ST",,"PO Box 489","Champlain","NY","12919-0489","518-298-5500","518-298-3981","CLINTON                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","38","0","0","20",
"60008","Chappaqua Volunteer Fire Department","491 King ST",,"Chappaqua","NY","10514",,,"PO Box 454","Chappaqua","NY","10514-0454","914-238-0819","914-238-0819","WESTCHESTER              ","Volunteer","Local (includes career, combination, and volunteer)","https://www.chappaquafd.org/","2","0","60","0","0","0","No"
"29005","Charleston Volunteer Fire Department","1412 E Lykers RD",,"Sprakers","NY","12166","1412 E Lykers RD",,"","Sprakers","NY","12166-4628","518-922-6706",,"MONTGOMERY               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","20","0","0","3","Yes"
"48004","Charlotteville Fire Department","634 Charlotte Valley RD",,"Charlotteville","NY","12036",,,"PO Box 122","Charlotteville","NY","12036-0122","607-397-8125","607-397-8125","SCHOHARIE                ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","21","0","0","8","No"
"46005","Charlton Volunteer Fire Department","786 Charlton RD",,"Charlton","NY","12019",,,"PO Box 1369","Ballston Lake","NY","12019-0369","518-399-1967",,"SARATOGA                 ","Volunteer","Local (includes career, combination, and volunteer)","https://charltonvfd.org/","1","0","40","0","0","19","Yes"
"17005","Chateaugay Fire Company, Inc.","2 Lake ST","PO Box 911","Chateaugay","NY","12920-0911","2 Lake ST",,"PO Box 911","Chateaugay","NY","12920-0911","518-497-3135","518-497-3135","FRANKLIN                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","35","0","0","0",
"11004","Chatham Fire Department","10 Hoffman ST",,"Chatham","NY","12037-1329","10 Hoffman ST",,"","Chatham","NY","12037","518-392-2751","518-392-1002","COLUMBIA                 ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","60","0","0","0","Yes"
"23013","Chaumont Volunteer Fire Department","11385 State RTE 12E",,"Chaumont","NY","13622",,,"PO Box 158","Chaumont","NY","13622","315-649-2410","315-649-2076","JEFFERSON                ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","25","0","0","25",
"07211","Chautauqua County Airport","3001 Turner RD",,"Jamestown","NY","14701","3163 Airport DR",,"","Jamestown","NY","14701-9718","716-484-0204","716-487-1322","CHAUTAUQUA               ","Career","Transportation authority or airport fire department","https://www.co.chautauqua.ny.us/330/Airports","2","4","0","0","2","0","No"
"07007","Chautauqua Fire Department","2 Royal WAY","PO Box F","Chautauqua","NY","14722-2206",,,"PO Box F","Chautauqua","NY","14722-2206","716-357-3473","716-357-2068","CHAUTAUQUA               ","Volunteer","Local (includes career, combination, and volunteer)","https://cfd-ny.org/","1","0","47","0","0","17",
"10007","Chazy Volunteer Fire Department","9666 Route 9",,"Chazy","NY","12921",,,"PO Box 116","Chazy","NY","12921-0116","518-846-7326","518-846-8957","CLINTON                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","30","0","0","4","Yes"
"14005","Chelsea Fire District","15 Liberty  ST","PO Box 128","Chelsea","NY","12512","15 Liberty  ST","PO Box 128","","Chelsea","NY","12512","845-831-6244","845-831-6244","DUTCHESS                 ","Volunteer","Local (includes career, combination, and volunteer)","","1","0","42","0","0","20",
"04005","Chenango Bridge Fire Company Inc.","17 Kattelville  RD",,"Chenango Bridge","NY","13745",,,"PO Box 12","Chenango Bridge","NY","13745-0012","607-648-5742","607-648-5766","BROOME                   ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","50","0","0","0","Yes"
"04003","Chenango Fire Company, Inc.","86 Castle Creek RD",,"Binghamton","NY","13901-1044","86 Castle Creek RD",,"","Binghamton","NY","13901-1044","607-772-8212","607-772-8516","BROOME                   ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","41","0","0","5","No"
"04006","Chenango Forks Volunteer Fire Company, Inc.","2640 NYS RTE 12","PO Box 139","Chenango Forks","NY","13746-0139",,,"PO Box 139","Chenango Forks","NY","13746-0139","607-648-4136","607-648-9956","BROOME                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","17","0","0","10",
"07008","Cherry Creek Fire Department","Main and South Side","PO Box 204","Cherry Creek","NY","14723-0204",,,"PO Box 204","Cherry Creek","NY","14723-0204","716-296-5757","716-296-5757","CHAUTAUQUA               ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","47","0","0","0",
"52018","Cherry Grove Fire Department","181 Bayview Walk",,"Cherry Grove","NY","11782-0995",,,"PO Box 4173","Cherry Grove","NY","11782-0995","631-597-6697","631-597-9204","SUFFOLK                  ","Volunteer","Local (includes career, combination, and volunteer)","http://www.cgfd.org/","1","0","44","0","2","0","Yes"
"39001","Cherry Valley Fire Department","11 Railroad AVE","PO Box 502","Cherry Valley","NY","13320-0502",,,"PO Box 502","Cherry Valley","NY","13320-0502","607-264-8221",,"OTSEGO                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","42","0","0","8",
"35004","Cheshire Volunteer Fire Department","4285 State RTE 21",,"Canandaigua","NY","14424","4285 State RTE 21",,"","Canandaigua","NY","14424-8937","585-394-1133","585-394-8444","ONTARIO                  ","Volunteer","Local (includes career, combination, and volunteer)","https://www.cheshirefd.org/","1","0","44","0","0","15","Yes"
"36004","Chester Fire Department","81 Main ST","PO Box 612","Chester","NY","10918-0612","81 Main ST","PO Box 612","","Chester","NY","10918-0612","845-469-7936","845-469-0989","ORANGE                   ","Volunteer","Local (includes career, combination, and volunteer)",,"3","0","110","0","0","0",
"57005","Chestertown Volunteer Fire Department, Inc.","20 Church ST","PO Box 382","Chestertown","NY","12817-0382","20 Church ST",,"PO Box 382","Chestertown","NY","12817-0382","518-494-2662","518-494-5227","WARREN                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","48","0","0","8",
"28006","Chili Fire Department","3231 Chili AVE",,"Rochester","NY","14624","3231 Chili AVE",,"","Rochester","NY","14624-5411","585-889-2873","585-889-9796","MONROE                   ","Volunteer","Local (includes career, combination, and volunteer)","http://www.chilifire.org/","4","0","120","0","8","0","Yes"
"16003","Chilson Volunteer Fire Department","60 Putts Pond RD",,"Ticonderoga","NY","12883","517 Putts Pond RD",,"","Ticonderoga","NY","12883","518-585-2510",,"ESSEX                    ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","17","0","0","33",
"27005","Chittenango Fire Department","417 Genesee ST",,"Chittenango","NY","13037",,,"PO Box 356","Chittenango","NY","13037-0356","315-687-6424","315-687-3903","MADISON                  ","Volunteer","Local (includes career, combination, and volunteer)","http://chittenangofire.org/","1","0","43","0","0","0","Yes"
"04007","Choconut Center Volunteer Fire Company, Inc.","1011 Middle Stella Ireland RD",,"Binghamton","NY","13905","1011 Middle Stella Ireland RD",,"","Binghamton","NY","13905","607-797-0914","607-797-0914","BROOME                   ","Volunteer","Contract fire department",,"1","0","34","0","0","0",
"11007","Churchtown Fire Company, Inc.","2219 CO RT 27",,"Churchtown","NY","12534","2219 CO RT 27",,"","Hudson","NY","12534","518-851-5194",,"COLUMBIA                 ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","20","0","0","5",
"28007","Churchville Fire Department Inc.","53 Wheatland Center RD",,"Churchville","NY","14428","53 Wheatland Center RD",,"","Churchville","NY","14428","585-889-3970",,"MONROE                   ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","39","0","0","7",
"10025","Churubusco Fire Department, Inc.","1301 Clinton Mills RD",,"Churubusco","NY","12923",,,"PO Box 26","Churubusco","NY","12923-0026","518-497-6623",,"CLINTON                  ","Volunteer","Local (includes career, combination, and volunteer)",,"1","0","25","0","0","0","Yes"
"34008","Cicero Fire Department","8377 Breweton RD","PO Box 1111","Cicero","NY","13039-1111","8377 Breweton RD","PO Box 1111","","Cicero","NY","13039-1111","315-699-2723","315-699-2723","ONONDAGA                 ","Volunteer","Local (includes career, combination, and volunteer)","https://www.cicerofd.org","2","0","60","0","2","0",
"12001","Cincinnatus Fire Department","5722 Telephone RD",,"Cincinnatus","NY","13040",,,"PO Box 278","Cincinnatus","NY","13040","607-863-4445","607-863-4737","CORTLAND                 ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","140","0","0","20",
"36005","Circleville Fire District","2147 RT 302",,"Circleville","NY","10919","2147 RT 302",,"","Circleville","NY","10919","845-361-3461","845-361-3531","ORANGE                   ","Volunteer","Local (includes career, combination, and volunteer)",,"2","0","52","0","0","0",
"19003","City of Batavia Fire Department","18 Evans ST",,"Batavia","NY","14020","18 Evans ST",,"","Batavia","NY","14020-3111","585-345-6375","585-343-5639","NEW YORK                 ","Career","Local (includes career, combination, and volunteer)","https://www.batavianewyork.com/fire-department","1","37","0","0","1","0","Yes"
"60032","City of Mount Vernon Fire Department","470 East Lincoln Avenue",,"Mount Vernon","NY","10552-3503","470 East Lincoln Avenue",,"","Mount Vernon","NY","10552-3503","914-665-2626","914-665-2630","WESTCHESTER              ","Career","Local (includes career, combination, and volunteer)","www.cmvny.com","3","143","0","0","10","0",
"09011","City of Norwich Fire Department","31 E Main ST",,"Norwich","NY","13815-1893","31 E Main ST",,"","Norwich","NY","13815-1893","607-334-3411","607-334-1938","CHENANGO                 ","Mostly volunteer","Local (includes career, combination, and volunteer)",,"1","15","19","2","0","50","Yes"
"05022","City of Olean Fire Department","542 N Union ST","","Olean","NY","14760","542 N Union ST","","","Olean","NY","14760","716-376-5687","716-376-5681","CATTARAUGUS              ","Career","Local (includes career, combination, and volunteer)","","2","43","0","0","3","0",
"39016","City Of Oneonta Fire Department","79 - 81 Main ST","Public Safety Bldg","Oneonta","NY","13820","79 - 81 Main ST","Public Safety Bldg","","Oneonta","NY","13820","607-433-3480","607-433-3474","OTSEGO                   ","Mostly career","Local (includes career, combination, and volunteer)",,"1","26","0","20","0","0",
"60046","City of Rye Fire Department","15 Locust AVE",,"Rye","NY","10580","15 Locust AVE",,"","Rye","NY","10580-2903","914-967-4530","914-967-8761","WESTCHESTER              ","Mostly career","Local (includes career, combination, and volunteer)","http://www.ryeny.gov/fire-department.cfm","2","21","15","0","0","40","No"
